feature,grid_index,feature_value,curve_type,record_id,predicted_dropout_probability
first_sem_approval_rate,1,0.0,ICE individual,4416.0,0.9158671441393401
first_sem_approval_rate,2,0.041666666666666664,PDP average,,0.41899791186039737
first_sem_approval_rate,2,0.041666666666666664,ICE individual,216.0,0.3603247337209101
first_sem_approval_rate,2,0.041666666666666664,ICE individual,287.0,0.2870865860783073
first_sem_approval_rate,2,0.041666666666666664,ICE individual,309.0,0.22790232091552368
first_sem_approval_rate,2,0.041666666666666664,ICE individual,365.0,0.26234593975461434
first_sem_approval_rate,2,0.041666666666666664,ICE individual,371.0,0.25744946796268275
first_sem_approval_rate,2,0.041666666666666664,ICE individual,414.0,0.2966255197378845
first_sem_approval_rate,2,0.041666666666666664,ICE individual,415.0,0.14419380667901902
first_sem_approval_rate,2,0.041666666666666664,ICE individual,552.0,0.9201408059591978
first_sem_approval_rate,2,0.041666666666666664,ICE individual,681.0,0.29810304534238424
first_sem_approval_rate,2,0.041666666666666664,ICE individual,724.0,0.97512231417535
first_sem_approval_rate,2,0.041666666666666664,ICE individual,748.0,0.275137732066391
first_sem_approval_rate,2,0.041666666666666664,ICE individual,808.0,0.5714963210934354
first_sem_approval_rate,2,0.041666666666666664,ICE individual,816.0,0.27455421048502227
first_sem_approval_rate,2,0.041666666666666664,ICE individual,926.0,0.21058499289675497
first_sem_approval_rate,2,0.041666666666666664,ICE individual,1167.0,0.3399779659870136
first_sem_approval_rate,2,0.041666666666666664,ICE individual,1546.0,0.40667640388793463
first_sem_approval_rate,2,0.041666666666666664,ICE individual,1568.0,0.364874503711229
first_sem_approval_rate,2,0.041666666666666664,ICE individual,1600.0,0.7589346046277315
first_sem_approval_rate,2,0.041666666666666664,ICE individual,1732.0,0.7795479206183392
first_sem_approval_rate,2,0.041666666666666664,ICE individual,1810.0,0.3104049999781867
first_sem_approval_rate,2,0.041666666666666664,ICE individual,1816.0,0.4247403743215282
first_sem_approval_rate,2,0.041666666666666664,ICE individual,1867.0,0.9459488853580268
first_sem_approval_rate,2,0.041666666666666664,ICE individual,1893.0,0.2941637367583749
first_sem_approval_rate,2,0.041666666666666664,ICE individual,1920.0,0.44203971447471835
first_sem_approval_rate,2,0.041666666666666664,ICE individual,1940.0,0.2665605906021422
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2046.0,0.1844741334145236
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2114.0,0.2978496696345339
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2165.0,0.2125810001709931
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2197.0,0.4863345642025912
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2204.0,0.5369823551838337
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2330.0,0.874004804531162
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2400.0,0.2823704331075458
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2418.0,0.374262983862899
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2782.0,0.9586358720194713
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2805.0,0.1393662237858746
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2807.0,0.21856237511672433
first_sem_approval_rate,2,0.041666666666666664,ICE individual,2990.0,0.46878058000529566
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3077.0,0.5573338738254896
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3104.0,0.7770690612484178
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3106.0,0.2630804287558935
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3135.0,0.2016540999225019
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3182.0,0.5409890985868063
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3281.0,0.29513627454906005
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3285.0,0.6275085903388548
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3351.0,0.2522399909850965
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3380.0,0.2201322693325355
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3394.0,0.15889247320246389
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3395.0,0.25937318799629144
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3477.0,0.30615758085869055
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3590.0,0.9331182428657325
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3622.0,0.1404846208643474
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3641.0,0.22832177129147221
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3642.0,0.970633671441294
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3741.0,0.2907667224008159
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3883.0,0.9044700779997258
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3930.0,0.30642825712594846
first_sem_approval_rate,2,0.041666666666666664,ICE individual,3948.0,0.9324097603505543
first_sem_approval_rate,2,0.041666666666666664,ICE individual,4078.0,0.6099461715690982
first_sem_approval_rate,2,0.041666666666666664,ICE individual,4209.0,0.6541796662359102
first_sem_approval_rate,2,0.041666666666666664,ICE individual,4416.0,0.9158671441393401
first_sem_approval_rate,3,0.08333333333333333,PDP average,,0.41767783612604736
first_sem_approval_rate,3,0.08333333333333333,ICE individual,216.0,0.3608301737621085
first_sem_approval_rate,3,0.08333333333333333,ICE individual,287.0,0.2824082835457953
first_sem_approval_rate,3,0.08333333333333333,ICE individual,309.0,0.22382657668407732
first_sem_approval_rate,3,0.08333333333333333,ICE individual,365.0,0.2602107293424146
first_sem_approval_rate,3,0.08333333333333333,ICE individual,371.0,0.2596096041787566
first_sem_approval_rate,3,0.08333333333333333,ICE individual,414.0,0.29845338948362116
first_sem_approval_rate,3,0.08333333333333333,ICE individual,415.0,0.14215750304865601
first_sem_approval_rate,3,0.08333333333333333,ICE individual,552.0,0.920578454214954
first_sem_approval_rate,3,0.08333333333333333,ICE individual,681.0,0.29790328354216183
first_sem_approval_rate,3,0.08333333333333333,ICE individual,724.0,0.97512231417535
first_sem_approval_rate,3,0.08333333333333333,ICE individual,748.0,0.2779959013870393
first_sem_approval_rate,3,0.08333333333333333,ICE individual,808.0,0.5714963210934354
first_sem_approval_rate,3,0.08333333333333333,ICE individual,816.0,0.27299162486553596
first_sem_approval_rate,3,0.08333333333333333,ICE individual,926.0,0.2078943414931028
first_sem_approval_rate,3,0.08333333333333333,ICE individual,1167.0,0.3366446326536802
first_sem_approval_rate,3,0.08333333333333333,ICE individual,1546.0,0.3987571566334415
first_sem_approval_rate,3,0.08333333333333333,ICE individual,1568.0,0.3612038290610414
first_sem_approval_rate,3,0.08333333333333333,ICE individual,1600.0,0.7589346046277315
first_sem_approval_rate,3,0.08333333333333333,ICE individual,1732.0,0.7795479206183392
first_sem_approval_rate,3,0.08333333333333333,ICE individual,1810.0,0.31122747276778134
first_sem_approval_rate,3,0.08333333333333333,ICE individual,1816.0,0.42717097402485515
first_sem_approval_rate,3,0.08333333333333333,ICE individual,1867.0,0.9459488853580268
first_sem_approval_rate,3,0.08333333333333333,ICE individual,1893.0,0.29179678333534215
first_sem_approval_rate,3,0.08333333333333333,ICE individual,1920.0,0.4436486220797575
first_sem_approval_rate,3,0.08333333333333333,ICE individual,1940.0,0.26322725726880886
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2046.0,0.18284545542032551
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2114.0,0.29451633630120055
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2165.0,0.2125636820462982
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2197.0,0.4853260216642369
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2204.0,0.5388666040011685
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2330.0,0.8789194603383285
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2400.0,0.28210487719102983
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2418.0,0.3758274748547274
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2782.0,0.9586358720194713
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2805.0,0.1381736146033438
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2807.0,0.215229041783391
first_sem_approval_rate,3,0.08333333333333333,ICE individual,2990.0,0.4608555098447569
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3077.0,0.5579004178770404
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3104.0,0.7804551111245263
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3106.0,0.2581704631201547
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3135.0,0.19712815740663778
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3182.0,0.5434196982901334
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3281.0,0.29643330425203035
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3285.0,0.6275085903388548
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3351.0,0.2522399909850965
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3380.0,0.2158885222313781
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3394.0,0.15555913986913056
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3395.0,0.2560398546629581
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3477.0,0.308298305009493
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3590.0,0.9326774375826081
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3622.0,0.13990161159950265
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3641.0,0.22947879740727933
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3642.0,0.970633671441294
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3741.0,0.2858708034479964
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3883.0,0.9044700779997258
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3930.0,0.3012790447456746
first_sem_approval_rate,3,0.08333333333333333,ICE individual,3948.0,0.9295124812337139
first_sem_approval_rate,3,0.08333333333333333,ICE individual,4078.0,0.6027639473572134
first_sem_approval_rate,3,0.08333333333333333,ICE individual,4209.0,0.6581494241916261
first_sem_approval_rate,3,0.08333333333333333,ICE individual,4416.0,0.9158671441393401
first_sem_approval_rate,4,0.125,PDP average,,0.4170982346082609
first_sem_approval_rate,4,0.125,ICE individual,216.0,0.3608301737621085
first_sem_approval_rate,4,0.125,ICE individual,287.0,0.2824082835457953
first_sem_approval_rate,4,0.125,ICE individual,309.0,0.22382657668407732
first_sem_approval_rate,4,0.125,ICE individual,365.0,0.2602107293424146
first_sem_approval_rate,4,0.125,ICE individual,371.0,0.2596096041787566
first_sem_approval_rate,4,0.125,ICE individual,414.0,0.29845338948362116
first_sem_approval_rate,4,0.125,ICE individual,415.0,0.14215750304865601
first_sem_approval_rate,4,0.125,ICE individual,552.0,0.920578454214954
first_sem_approval_rate,4,0.125,ICE individual,681.0,0.29790328354216183
first_sem_approval_rate,4,0.125,ICE individual,724.0,0.97512231417535
first_sem_approval_rate,4,0.125,ICE individual,748.0,0.2779959013870393
first_sem_approval_rate,4,0.125,ICE individual,808.0,0.5714963210934354
first_sem_approval_rate,4,0.125,ICE individual,816.0,0.27299162486553596
first_sem_approval_rate,4,0.125,ICE individual,926.0,0.2078943414931028
first_sem_approval_rate,4,0.125,ICE individual,1167.0,0.3366446326536802
first_sem_approval_rate,4,0.125,ICE individual,1546.0,0.39733134978900103
first_sem_approval_rate,4,0.125,ICE individual,1568.0,0.3557826413319523
first_sem_approval_rate,4,0.125,ICE individual,1600.0,0.7565827712920266
first_sem_approval_rate,4,0.125,ICE individual,1732.0,0.7795479206183392
first_sem_approval_rate,4,0.125,ICE individual,1810.0,0.31122747276778134
first_sem_approval_rate,4,0.125,ICE individual,1816.0,0.4278832050684635
first_sem_approval_rate,4,0.125,ICE individual,1867.0,0.9459488853580268
first_sem_approval_rate,4,0.125,ICE individual,1893.0,0.29179678333534215
first_sem_approval_rate,4,0.125,ICE individual,1920.0,0.44187208158473557
first_sem_approval_rate,4,0.125,ICE individual,1940.0,0.2618830405268846
first_sem_approval_rate,4,0.125,ICE individual,2046.0,0.18284545542032551
first_sem_approval_rate,4,0.125,ICE individual,2114.0,0.2899674284189594
first_sem_approval_rate,4,0.125,ICE individual,2165.0,0.2125636820462982
first_sem_approval_rate,4,0.125,ICE individual,2197.0,0.4853060221043874
first_sem_approval_rate,4,0.125,ICE individual,2204.0,0.5388666040011685
first_sem_approval_rate,4,0.125,ICE individual,2330.0,0.8802065776115807
first_sem_approval_rate,4,0.125,ICE individual,2400.0,0.28210487719102983
first_sem_approval_rate,4,0.125,ICE individual,2418.0,0.3758274748547274
first_sem_approval_rate,4,0.125,ICE individual,2782.0,0.9635268874368027
first_sem_approval_rate,4,0.125,ICE individual,2805.0,0.1381736146033438
first_sem_approval_rate,4,0.125,ICE individual,2807.0,0.2118957084500577
first_sem_approval_rate,4,0.125,ICE individual,2990.0,0.45900672279391797
first_sem_approval_rate,4,0.125,ICE individual,3077.0,0.5612853577494338
first_sem_approval_rate,4,0.125,ICE individual,3104.0,0.7805551008447595
first_sem_approval_rate,4,0.125,ICE individual,3106.0,0.2581704631201547
first_sem_approval_rate,4,0.125,ICE individual,3135.0,0.19712815740663778
first_sem_approval_rate,4,0.125,ICE individual,3182.0,0.5427797494972294
first_sem_approval_rate,4,0.125,ICE individual,3281.0,0.29643330425203035
first_sem_approval_rate,4,0.125,ICE individual,3285.0,0.6223110609601197
first_sem_approval_rate,4,0.125,ICE individual,3351.0,0.2522399909850965
first_sem_approval_rate,4,0.125,ICE individual,3380.0,0.2158885222313781
first_sem_approval_rate,4,0.125,ICE individual,3394.0,0.1522258065357972
first_sem_approval_rate,4,0.125,ICE individual,3395.0,0.2514354804502019
first_sem_approval_rate,4,0.125,ICE individual,3477.0,0.308298305009493
first_sem_approval_rate,4,0.125,ICE individual,3590.0,0.9323259280574026
first_sem_approval_rate,4,0.125,ICE individual,3622.0,0.13990161159950265
first_sem_approval_rate,4,0.125,ICE individual,3641.0,0.22947879740727933
first_sem_approval_rate,4,0.125,ICE individual,3642.0,0.970633671441294
first_sem_approval_rate,4,0.125,ICE individual,3741.0,0.2858708034479964
first_sem_approval_rate,4,0.125,ICE individual,3883.0,0.904279652830486
first_sem_approval_rate,4,0.125,ICE individual,3930.0,0.2991238399354529
first_sem_approval_rate,4,0.125,ICE individual,3948.0,0.9295124812337139
first_sem_approval_rate,4,0.125,ICE individual,4078.0,0.6027639473572134
first_sem_approval_rate,4,0.125,ICE individual,4209.0,0.6594598783766981
first_sem_approval_rate,4,0.125,ICE individual,4416.0,0.9145149643028277
first_sem_approval_rate,5,0.16666666666666666,PDP average,,0.4132126452174792
first_sem_approval_rate,5,0.16666666666666666,ICE individual,216.0,0.36169846233788533
first_sem_approval_rate,5,0.16666666666666666,ICE individual,287.0,0.28158377515957916
first_sem_approval_rate,5,0.16666666666666666,ICE individual,309.0,0.2233597017840747
first_sem_approval_rate,5,0.16666666666666666,ICE individual,365.0,0.2542984055530407
first_sem_approval_rate,5,0.16666666666666666,ICE individual,371.0,0.2606263339091295
first_sem_approval_rate,5,0.16666666666666666,ICE individual,414.0,0.2939427817331047
first_sem_approval_rate,5,0.16666666666666666,ICE individual,415.0,0.13745368669192934
first_sem_approval_rate,5,0.16666666666666666,ICE individual,552.0,0.920578454214954
first_sem_approval_rate,5,0.16666666666666666,ICE individual,681.0,0.29553006151571243
first_sem_approval_rate,5,0.16666666666666666,ICE individual,724.0,0.9717889808420167
first_sem_approval_rate,5,0.16666666666666666,ICE individual,748.0,0.2786114524351136
first_sem_approval_rate,5,0.16666666666666666,ICE individual,808.0,0.5714963210934354
first_sem_approval_rate,5,0.16666666666666666,ICE individual,816.0,0.2684633375133904
first_sem_approval_rate,5,0.16666666666666666,ICE individual,926.0,0.2041735336096331
first_sem_approval_rate,5,0.16666666666666666,ICE individual,1167.0,0.33867232002304637
first_sem_approval_rate,5,0.16666666666666666,ICE individual,1546.0,0.3886077661501129
first_sem_approval_rate,5,0.16666666666666666,ICE individual,1568.0,0.3498616888766227
first_sem_approval_rate,5,0.16666666666666666,ICE individual,1600.0,0.7583365177933729
first_sem_approval_rate,5,0.16666666666666666,ICE individual,1732.0,0.7795479206183392
first_sem_approval_rate,5,0.16666666666666666,ICE individual,1810.0,0.3092646896351763
first_sem_approval_rate,5,0.16666666666666666,ICE individual,1816.0,0.4278832050684635
first_sem_approval_rate,5,0.16666666666666666,ICE individual,1867.0,0.9443064737156152
first_sem_approval_rate,5,0.16666666666666666,ICE individual,1893.0,0.29133420159642226
first_sem_approval_rate,5,0.16666666666666666,ICE individual,1920.0,0.4356338297803282
first_sem_approval_rate,5,0.16666666666666666,ICE individual,1940.0,0.2572103847037308
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2046.0,0.17428289642855602
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2114.0,0.28413105785474524
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2165.0,0.21184753177958615
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2197.0,0.48191643880617924
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2204.0,0.5429390854566598
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2330.0,0.8802065776115807
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2400.0,0.2820013557334585
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2418.0,0.3794617512576838
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2782.0,0.9635268874368027
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2805.0,0.13528835006211454
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2807.0,0.19926060957993538
first_sem_approval_rate,5,0.16666666666666666,ICE individual,2990.0,0.446969863073438
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3077.0,0.564568577619927
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3104.0,0.7818726879699186
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3106.0,0.25949262310375515
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3135.0,0.19717035537574829
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3182.0,0.5402288654649547
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3281.0,0.29234802582175046
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3285.0,0.6214338381028784
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3351.0,0.2504051615657855
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3380.0,0.2129300367792801
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3394.0,0.1483380803243889
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3395.0,0.23780018016106538
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3477.0,0.30940517596314876
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3590.0,0.9301278271055751
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3622.0,0.13926659159387608
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3641.0,0.22986951809422299
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3642.0,0.9680706269662825
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3741.0,0.28473968243564274
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3883.0,0.904279652830486
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3930.0,0.29685583635448637
first_sem_approval_rate,5,0.16666666666666666,ICE individual,3948.0,0.9229721334734748
first_sem_approval_rate,5,0.16666666666666666,ICE individual,4078.0,0.5872922653436775
first_sem_approval_rate,5,0.16666666666666666,ICE individual,4209.0,0.6627932117100314
first_sem_approval_rate,5,0.16666666666666666,ICE individual,4416.0,0.9145149643028277
first_sem_approval_rate,6,0.20833333333333331,PDP average,,0.4131809168021766
first_sem_approval_rate,6,0.20833333333333331,ICE individual,216.0,0.3612059534396153
first_sem_approval_rate,6,0.20833333333333331,ICE individual,287.0,0.2810912662613091
first_sem_approval_rate,6,0.20833333333333331,ICE individual,309.0,0.22286719288580467
first_sem_approval_rate,6,0.20833333333333331,ICE individual,365.0,0.2538058966547707
first_sem_approval_rate,6,0.20833333333333331,ICE individual,371.0,0.2623258483335797
first_sem_approval_rate,6,0.20833333333333331,ICE individual,414.0,0.2919884731796823
first_sem_approval_rate,6,0.20833333333333331,ICE individual,415.0,0.1369611777936593
first_sem_approval_rate,6,0.20833333333333331,ICE individual,552.0,0.920578454214954
first_sem_approval_rate,6,0.20833333333333331,ICE individual,681.0,0.2967370670418925
first_sem_approval_rate,6,0.20833333333333331,ICE individual,724.0,0.9717889808420167
first_sem_approval_rate,6,0.20833333333333331,ICE individual,748.0,0.2798184579612938
first_sem_approval_rate,6,0.20833333333333331,ICE individual,808.0,0.5693638856276666
first_sem_approval_rate,6,0.20833333333333331,ICE individual,816.0,0.2717966708467237
first_sem_approval_rate,6,0.20833333333333331,ICE individual,926.0,0.2036810247113631
first_sem_approval_rate,6,0.20833333333333331,ICE individual,1167.0,0.33867232002304637
first_sem_approval_rate,6,0.20833333333333331,ICE individual,1546.0,0.3921950552316409
first_sem_approval_rate,6,0.20833333333333331,ICE individual,1568.0,0.35706512024917175
first_sem_approval_rate,6,0.20833333333333331,ICE individual,1600.0,0.7564005103922452
first_sem_approval_rate,6,0.20833333333333331,ICE individual,1732.0,0.7795479206183392
first_sem_approval_rate,6,0.20833333333333331,ICE individual,1810.0,0.3092646896351763
first_sem_approval_rate,6,0.20833333333333331,ICE individual,1816.0,0.42512631764227027
first_sem_approval_rate,6,0.20833333333333331,ICE individual,1867.0,0.9443064737156152
first_sem_approval_rate,6,0.20833333333333331,ICE individual,1893.0,0.29133420159642226
first_sem_approval_rate,6,0.20833333333333331,ICE individual,1920.0,0.42996312233544964
first_sem_approval_rate,6,0.20833333333333331,ICE individual,1940.0,0.2572103847037308
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2046.0,0.17548990195473615
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2114.0,0.27988349266467294
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2165.0,0.21184753177958615
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2197.0,0.4842541500943857
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2204.0,0.5429390854566598
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2330.0,0.8798187697008373
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2400.0,0.2815088468351885
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2418.0,0.38279508459101713
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2782.0,0.9635268874368027
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2805.0,0.13649535558829473
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2807.0,0.19684174125713474
first_sem_approval_rate,6,0.20833333333333331,ICE individual,2990.0,0.44943014546296656
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3077.0,0.5655594643644092
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3104.0,0.7818726879699186
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3106.0,0.2628259564370885
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3135.0,0.19667784647747824
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3182.0,0.5387080857175888
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3281.0,0.29185551692348044
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3285.0,0.6202671714362118
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3351.0,0.24991265266751556
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3380.0,0.2129300367792801
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3394.0,0.14761872642603843
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3395.0,0.23730767126279537
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3477.0,0.30656942491027095
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3590.0,0.927909296282393
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3622.0,0.13926659159387608
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3641.0,0.22986951809422299
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3642.0,0.9680706269662825
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3741.0,0.2842471735373727
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3883.0,0.904279652830486
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3930.0,0.2980628418806665
first_sem_approval_rate,6,0.20833333333333331,ICE individual,3948.0,0.9229721334734748
first_sem_approval_rate,6,0.20833333333333331,ICE individual,4078.0,0.5970666951971982
first_sem_approval_rate,6,0.20833333333333331,ICE individual,4209.0,0.6627932117100314
first_sem_approval_rate,6,0.20833333333333331,ICE individual,4416.0,0.9111816309694944
first_sem_approval_rate,7,0.25,PDP average,,0.41346720490824634
first_sem_approval_rate,7,0.25,ICE individual,216.0,0.3616265284514757
first_sem_approval_rate,7,0.25,ICE individual,287.0,0.2792597644298073
first_sem_approval_rate,7,0.25,ICE individual,309.0,0.22273378840341407
first_sem_approval_rate,7,0.25,ICE individual,365.0,0.25315930033107564
first_sem_approval_rate,7,0.25,ICE individual,371.0,0.2637583505482912
first_sem_approval_rate,7,0.25,ICE individual,414.0,0.29185506869729166
first_sem_approval_rate,7,0.25,ICE individual,415.0,0.13908744740707601
first_sem_approval_rate,7,0.25,ICE individual,552.0,0.920578454214954
first_sem_approval_rate,7,0.25,ICE individual,681.0,0.3000890284942193
first_sem_approval_rate,7,0.25,ICE individual,724.0,0.9717889808420167
first_sem_approval_rate,7,0.25,ICE individual,748.0,0.2806658302541092
first_sem_approval_rate,7,0.25,ICE individual,808.0,0.5693638856276666
first_sem_approval_rate,7,0.25,ICE individual,816.0,0.27435363992274414
first_sem_approval_rate,7,0.25,ICE individual,926.0,0.2006137156765466
first_sem_approval_rate,7,0.25,ICE individual,1167.0,0.33951969231586165
first_sem_approval_rate,7,0.25,ICE individual,1546.0,0.3924676354974385
first_sem_approval_rate,7,0.25,ICE individual,1568.0,0.35977047007645
first_sem_approval_rate,7,0.25,ICE individual,1600.0,0.7569738498520912
first_sem_approval_rate,7,0.25,ICE individual,1732.0,0.7795479206183392
first_sem_approval_rate,7,0.25,ICE individual,1810.0,0.3082186645305738
first_sem_approval_rate,7,0.25,ICE individual,1816.0,0.42649145108917547
first_sem_approval_rate,7,0.25,ICE individual,1867.0,0.9443064737156152
first_sem_approval_rate,7,0.25,ICE individual,1893.0,0.29223360320659175
first_sem_approval_rate,7,0.25,ICE individual,1920.0,0.42996312233544964
first_sem_approval_rate,7,0.25,ICE individual,1940.0,0.257895686222182
first_sem_approval_rate,7,0.25,ICE individual,2046.0,0.1775274084359218
first_sem_approval_rate,7,0.25,ICE individual,2114.0,0.27988349266467294
first_sem_approval_rate,7,0.25,ICE individual,2165.0,0.21080150667498365
first_sem_approval_rate,7,0.25,ICE individual,2197.0,0.4871938816157241
first_sem_approval_rate,7,0.25,ICE individual,2204.0,0.5429390854566598
first_sem_approval_rate,7,0.25,ICE individual,2330.0,0.8798187697008373
first_sem_approval_rate,7,0.25,ICE individual,2400.0,0.2843812849858156
first_sem_approval_rate,7,0.25,ICE individual,2418.0,0.3875816409628434
first_sem_approval_rate,7,0.25,ICE individual,2782.0,0.9635268874368027
first_sem_approval_rate,7,0.25,ICE individual,2805.0,0.13302861777257077
first_sem_approval_rate,7,0.25,ICE individual,2807.0,0.19463762970403706
first_sem_approval_rate,7,0.25,ICE individual,2990.0,0.45420485131080607
first_sem_approval_rate,7,0.25,ICE individual,3077.0,0.5653024190991525
first_sem_approval_rate,7,0.25,ICE individual,3104.0,0.7818726879699186
first_sem_approval_rate,7,0.25,ICE individual,3106.0,0.2626925519546979
first_sem_approval_rate,7,0.25,ICE individual,3135.0,0.20022144470850334
