record_id,numeric__first_sem_progress_index,numeric__first_sem_approval_rate,numeric__Curricular units 1st sem (approved),numeric__Curricular units 1st sem (grade),numeric__first_sem_evaluation_intensity,numeric__Curricular units 1st sem (evaluations),categorical__Tuition fees up to date_0,categorical__Tuition fees up to date_1,categorical__financial_risk_flag_1,categorical__financial_risk_flag_0,numeric__Curricular units 1st sem (enrolled),numeric__Previous qualification (grade),categorical__Scholarship holder_0,categorical__Scholarship holder_1,categorical__Debtor_1,categorical__Debtor_0,numeric__academic_preparation_gap,categorical__Application mode_39,categorical__Application mode_1,categorical__Course_9500,numeric__Admission grade,categorical__Course_9119,categorical__Mother's occupation_0,categorical__Mother's qualification_34,categorical__Previous qualification_1,categorical__Father's qualification_34,numeric__Application order,numeric__GDP,numeric__Inflation rate,categorical__Father's occupation_0,Target
2759,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,-0.873333333333333,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,-0.35087719298245595,0.0,0.0,0.0,0.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Enrolled
2760,-0.5098039216757291,-0.3333333333333335,-0.3333333333333333,-0.6335973322217586,1.3333333333333333,1.0,0.0,1.0,0.0,1.0,0.0,-0.20666666666666628,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,0.23391812865497064,0.0,0.0,0.0,0.0,0.0,0.0,0.42120343839541546,-0.39130434782608686,0.0,Enrolled
2762,-0.1307189542758278,0.11111111111111094,1.0,-0.5502292621925802,0.4074074074074074,1.25,0.0,1.0,0.0,1.0,1.5,-0.873333333333333,1.0,0.0,0.0,1.0,-1.264957264957266,0.0,0.0,0.0,-1.5204678362573092,0.0,0.0,0.0,1.0,0.0,0.0,-0.5787965616045845,1.0,0.0,Enrolled
2763,-0.661764706266477,-0.6666666666666667,-0.6666666666666666,0.005557869945810766,0.7777777777777779,0.5,0.0,1.0,0.0,1.0,0.0,-2.206666666666666,0.0,1.0,0.0,1.0,1.3846153846153861,1.0,0.0,0.0,-0.8771929824561399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,Enrolled
2764,0.008912655973351963,0.15151515151515138,1.6666666666666667,-0.2167569820758647,0.4242424242424243,2.0,0.0,1.0,0.0,1.0,2.5,0.0,1.0,0.0,0.0,1.0,0.1794871794871804,0.0,0.0,0.0,0.23391812865497064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,Graduate
2765,-0.5980392158119128,-0.4666666666666668,-0.6666666666666666,-0.5502292621925802,0.6666666666666667,0.0,0.0,1.0,0.0,1.0,-0.5,-0.20666666666666628,1.0,0.0,0.0,1.0,0.4529914529914532,1.0,0.0,0.0,0.23976608187134457,0.0,0.0,0.0,1.0,0.0,0.0,0.4068767908309455,0.0,0.0,Enrolled
2766,0.35931372556568203,0.33333333333333326,1.0,0.3293038766152559,-0.3333333333333332,0.0,0.0,1.0,0.0,1.0,1.0,0.7933333333333337,1.0,0.0,0.0,1.0,-1.051282051282052,0.0,0.0,1.0,0.08771929824561399,0.0,0.0,0.0,1.0,0.0,3.0,-0.98567335243553,-0.9565217391304347,0.0,Graduate
2768,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.75,1.0,0.0,1.0,0.0,-0.5,-1.2066666666666663,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,-0.6432748538011692,0.0,0.0,0.0,1.0,0.0,2.0,0.4068767908309455,0.0,0.0,Dropout
2770,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,0.14285714285714307,0.25,0.0,1.0,0.0,1.0,0.5,-0.6066666666666662,0.0,1.0,0.0,1.0,-0.17948717948717918,0.0,1.0,1.0,-0.5438596491228066,0.0,0.0,0.0,1.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Dropout
2772,0.3497549020342622,0.33333333333333326,1.0,0.30220925385577296,-0.3333333333333332,0.0,0.0,1.0,0.0,1.0,1.0,0.2600000000000004,1.0,0.0,0.0,1.0,-0.36752136752136766,0.0,1.0,1.0,0.08771929824561399,0.0,0.0,0.0,1.0,0.0,3.0,-0.98567335243553,-0.9565217391304347,0.0,Graduate
2773,-0.3868259804734227,-0.41666666666666674,0.0,0.22426010837849106,0.0833333333333334,0.5,0.0,1.0,0.0,1.0,1.0,-0.6066666666666662,1.0,0.0,0.0,1.0,-0.11111111111111098,0.0,1.0,1.0,-0.4970760233918126,0.0,0.0,0.0,1.0,0.0,0.0,-0.98567335243553,-0.9565217391304347,0.0,Enrolled
2774,0.5273284314833321,0.33333333333333326,1.0,0.8055439766569398,-0.3333333333333332,0.0,0.0,1.0,0.0,1.0,1.0,0.19333333333333372,0.0,1.0,0.0,1.0,1.5384615384615412,0.0,0.0,1.0,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,2.0,-0.98567335243553,-0.9565217391304347,0.0,Graduate
2775,-0.09173669469714328,-0.23809523809523814,0.0,0.7253022092538556,0.14285714285714307,0.25,0.0,1.0,0.0,1.0,0.5,-0.47333333333333294,0.0,1.0,0.0,1.0,-0.05128205128205084,0.0,1.0,1.0,-0.33918128654970725,0.0,0.0,0.0,1.0,0.0,3.0,0.42120343839541546,-0.39130434782608686,0.0,Enrolled
2777,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-1.9999999999999996,-2.0,0.0,1.0,0.0,1.0,-3.0,0.5266666666666671,0.0,1.0,0.0,1.0,0.02564102564102542,0.0,0.0,0.0,0.5906432748538005,0.0,0.0,0.0,1.0,0.0,1.0,-0.5787965616045845,1.0,0.0,Enrolled
2779,0.36519607850809427,0.33333333333333326,4.0,0.345977490621092,0.7450980392156861,5.0,0.0,1.0,0.0,1.0,5.5,-0.20666666666666628,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,0.23391812865497064,0.0,0.0,0.0,0.0,0.0,-1.0,-1.2550143266475644,0.608695652173913,0.0,Graduate
2780,-0.05718954290417129,0.0,0.0,0.005557869945810766,0.5,0.25,0.0,1.0,0.0,1.0,0.0,0.19333333333333372,0.0,1.0,0.0,1.0,-0.777777777777778,0.0,1.0,0.0,-0.2514619883040933,0.0,0.0,0.0,1.0,0.0,1.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
2781,0.4576330535275138,0.33333333333333326,0.6666666666666666,0.607991425593997,-0.09523809523809526,0.0,0.0,1.0,0.0,1.0,0.5,0.2600000000000004,0.0,1.0,0.0,1.0,-0.777777777777778,0.0,1.0,1.0,-0.19298245614035062,0.0,0.0,0.0,1.0,0.0,2.0,-0.3553008595988538,-0.4782608695652173,0.0,Graduate
2783,-0.7352941180466303,-0.6666666666666667,-0.6666666666666666,-0.4112824802000832,1.0555555555555554,0.75,0.0,1.0,0.0,1.0,0.0,-0.9399999999999996,1.0,0.0,0.0,1.0,-0.7521367521367526,0.0,0.0,0.0,-1.2280701754385959,0.0,0.0,0.0,1.0,0.0,0.0,-0.3553008595988538,-0.4782608695652173,0.0,Enrolled
2784,0.04901960785343531,0.0,0.0,0.36681950812838626,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,-0.07333333333333296,1.0,0.0,0.0,1.0,0.26495726495726596,0.0,1.0,0.0,0.2280701754385967,0.0,0.0,0.0,1.0,0.0,0.0,0.4068767908309455,0.0,0.0,Enrolled
2785,0.4271708682269965,0.33333333333333326,0.3333333333333333,0.5216459233013753,0.22222222222222213,0.0,0.0,1.0,0.0,1.0,0.0,1.2600000000000005,0.0,1.0,0.0,1.0,-0.8974358974358971,0.0,1.0,0.0,0.6023391812865501,0.0,0.0,0.0,1.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
2786,0.30637254908397166,0.33333333333333326,2.0,0.1792413505627343,0.12121212121212123,1.5,0.0,1.0,0.0,1.0,2.5,-0.5399999999999996,1.0,0.0,0.0,1.0,-0.4188034188034185,0.0,1.0,0.0,-0.6491228070175432,0.0,0.0,0.0,1.0,0.0,0.0,-0.98567335243553,-0.9565217391304347,0.0,Graduate
2787,-0.6127450981679434,-0.6666666666666667,-0.6666666666666666,0.28345143809920775,1.0555555555555554,0.75,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.213675213675215,1.0,0.0,0.0,-1.4035087719298238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.0,Dropout
2788,-0.5686274513939693,-0.4666666666666668,-0.6666666666666666,-0.4112824802000832,0.3333333333333332,-0.25,0.0,1.0,0.0,1.0,-0.5,-0.873333333333333,1.0,0.0,0.0,1.0,-0.2991452991452994,0.0,1.0,0.0,-0.8596491228070173,0.0,0.0,0.0,1.0,0.0,2.0,-0.98567335243553,-0.9565217391304347,0.0,Enrolled
2789,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,1.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.9933333333333337,1.0,0.0,1.0,0.0,-1.0170940170940173,1.0,0.0,0.0,0.2865497076023394,0.0,0.0,0.0,1.0,0.0,0.0,0.4068767908309455,0.0,0.0,Dropout
2790,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-1.9999999999999996,-2.0,0.0,1.0,1.0,0.0,-3.0,0.0,0.0,1.0,1.0,0.0,-2.3846153846153864,1.0,0.0,0.0,-1.5204678362573092,0.0,0.0,0.0,1.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Dropout
2791,-0.8333333335084032,-0.8666666666666667,-1.0,0.0750312630262608,0.3333333333333332,-0.25,1.0,0.0,1.0,0.0,-0.5,-1.2066666666666663,1.0,0.0,0.0,1.0,0.26495726495726596,0.0,0.0,0.0,-0.7660818713450285,0.0,0.0,0.0,1.0,0.0,0.0,-0.98567335243553,-0.9565217391304347,0.0,Dropout
2793,0.0,0.11111111111111094,1.0,-0.13338891204668618,0.4074074074074074,1.25,0.0,1.0,0.0,1.0,1.5,0.0,1.0,0.0,0.0,1.0,1.2905982905982927,1.0,0.0,0.0,0.9941520467836252,0.0,0.0,0.0,1.0,0.0,0.0,-0.5787965616045845,1.0,0.0,Graduate
2795,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.75,0.0,1.0,0.0,1.0,-0.5,-0.20666666666666628,1.0,0.0,0.0,1.0,0.2393162393162393,1.0,0.0,0.0,0.09356725146198792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5217391304347826,0.0,Enrolled
2796,0.31792717114522273,0.33333333333333326,0.6666666666666666,0.21199309295539798,-0.09523809523809526,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.5982905982906002,1.0,0.0,1.0,1.2046783625730986,0.0,0.0,0.0,0.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
2797,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-1.9999999999999996,-2.0,0.0,1.0,0.0,1.0,0.5,0.2600000000000004,1.0,0.0,0.0,1.0,0.7863247863247873,1.0,0.0,1.0,0.8771929824561399,0.0,0.0,0.0,1.0,0.0,0.0,0.42120343839541546,-0.39130434782608686,0.0,Dropout
2798,0.39215686233728797,0.33333333333333326,0.3333333333333333,0.42239822009170475,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,-0.673333333333333,1.0,0.0,0.0,1.0,0.2393162393162393,0.0,1.0,0.0,-0.3157894736842107,0.0,0.0,0.0,1.0,0.0,1.0,0.9140401146131805,0.0,0.0,Graduate
2799,0.353851540270417,0.33333333333333326,3.0,0.3138212338474362,0.38095238095238104,3.0,0.0,1.0,0.0,1.0,4.0,1.1266666666666671,0.0,1.0,0.0,1.0,-2.974358974358977,0.0,0.0,1.0,-0.9356725146198825,0.0,0.0,0.0,1.0,0.0,0.0,-0.98567335243553,-0.9565217391304347,0.0,Graduate
2800,-0.3081232493644517,-0.23809523809523814,0.0,-0.13338891204668618,1.0952380952380953,1.25,1.0,0.0,1.0,0.0,0.5,-0.873333333333333,1.0,0.0,0.0,1.0,-0.5299145299145307,0.0,0.0,0.0,-1.0175438596491226,1.0,0.0,0.0,1.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Dropout
2803,0.5952380947328932,0.33333333333333326,0.3333333333333333,0.9980348937057104,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,0.5933333333333337,0.0,1.0,0.0,1.0,0.3846153846153862,0.0,1.0,0.0,0.8947368421052634,0.0,0.0,0.0,1.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
2804,0.8893557418535057,0.33333333333333326,0.3333333333333333,1.8317155939974976,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,0.9266666666666671,1.0,0.0,0.0,1.0,-0.5299145299145307,0.0,1.0,0.0,0.5614035087719292,0.0,0.0,0.0,1.0,0.0,2.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
2806,-0.09908963629532709,0.04761904761904745,0.3333333333333333,-0.27580936640266795,-0.09523809523809526,0.0,0.0,1.0,0.0,1.0,0.5,-0.47333333333333294,1.0,0.0,0.0,1.0,0.3589743589743596,0.0,1.0,1.0,-0.05847953216374266,0.0,0.0,0.0,1.0,0.0,3.0,0.42120343839541546,-0.39130434782608686,0.0,Graduate
2808,0.5821078432595462,0.33333333333333326,0.3333333333333333,0.9608170070862855,0.22222222222222213,0.0,0.0,1.0,0.0,1.0,0.0,-0.7399999999999997,1.0,0.0,0.0,1.0,0.8376068376068382,0.0,1.0,0.0,0.035087719298245265,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Enrolled
2809,0.22058823583065565,0.33333333333333326,0.3333333333333333,-0.06391551896623615,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,-0.673333333333333,0.0,1.0,0.0,1.0,-0.09401709401709363,0.0,1.0,0.0,-0.5438596491228066,0.0,0.0,0.0,1.0,0.0,0.0,0.42120343839541546,-0.39130434782608686,0.0,Graduate
2810,-0.4446778712418791,-0.523809523809524,-0.3333333333333333,0.439766569403918,0.857142857142857,1.0,0.0,1.0,0.0,1.0,0.5,-0.47333333333333294,1.0,0.0,0.0,1.0,-0.05982905982906013,0.0,1.0,1.0,-0.345029239766082,0.0,0.0,0.0,1.0,0.0,2.0,0.42120343839541546,-0.39130434782608686,0.0,Enrolled
2811,0.2696078431938952,0.33333333333333326,0.3333333333333333,0.0750312630262608,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,-0.33999999999999964,0.0,1.0,0.0,1.0,0.1794871794871804,0.0,1.0,0.0,-0.0643274853801166,0.0,0.0,0.0,1.0,0.0,0.0,-0.5787965616045845,1.0,0.0,Graduate
2814,-0.7598039217282498,-0.6666666666666667,-0.6666666666666666,-0.5502292621925802,1.0555555555555554,0.75,0.0,1.0,1.0,0.0,0.0,0.7933333333333337,0.0,1.0,1.0,0.0,-0.8974358974358971,0.0,1.0,0.0,0.19298245614035145,0.0,0.0,0.0,1.0,0.0,0.0,0.4068767908309455,0.0,0.0,Graduate
2816,-0.14705882356030642,0.0,0.0,-0.3001250521050439,1.0555555555555554,0.75,0.0,1.0,0.0,1.0,0.0,-0.07333333333333296,0.0,1.0,0.0,1.0,-0.5128205128205133,0.0,0.0,0.0,-0.304093567251462,0.0,0.0,0.0,1.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Graduate
2817,0.22969187721912268,0.04761904761904745,0.3333333333333333,0.811449216340141,-0.3333333333333332,-0.25,0.0,1.0,0.0,1.0,0.5,-0.20666666666666628,1.0,0.0,0.0,1.0,0.8717948717948729,0.0,1.0,1.0,0.526315789473684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5217391304347826,0.0,Graduate
2818,-0.2745098039792385,-0.06666666666666665,-0.3333333333333333,-0.5502292621925802,0.0,-0.5,0.0,1.0,0.0,1.0,-0.5,-0.27333333333333293,0.0,1.0,0.0,1.0,-0.5128205128205133,0.0,1.0,0.0,-0.47953216374269,0.0,0.0,0.0,1.0,0.0,0.0,0.4068767908309455,0.0,0.0,Enrolled
2819,0.10784313771873445,0.1333333333333333,1.3333333333333333,0.14450465610671082,-0.1666666666666664,0.75,0.0,1.0,0.0,1.0,2.0,-0.5799999999999993,1.0,0.0,0.0,1.0,0.9230769230769237,0.0,0.0,0.0,0.23391812865497064,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5217391304347826,1.0,Graduate
2820,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,-0.4066666666666663,1.0,0.0,0.0,1.0,-0.3589743589743596,0.0,0.0,0.0,-0.4912280701754387,0.0,0.0,0.0,1.0,0.0,0.0,-0.3553008595988538,-0.4782608695652173,0.0,Enrolled
2821,0.0747549017926655,0.08333333333333326,0.6666666666666666,0.18817364318465984,0.2916666666666667,0.75,0.0,1.0,0.0,1.0,1.0,0.726666666666667,1.0,0.0,0.0,1.0,-0.6837606837606832,0.0,0.0,1.0,0.28070175438596545,0.0,0.0,0.0,1.0,0.0,5.0,-0.5787965616045845,1.0,0.0,Graduate
2822,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,1.9999999999999996,1.0,0.0,1.0,0.0,1.0,-0.5,-0.8066666666666663,1.0,0.0,0.0,1.0,-0.3333333333333329,0.0,0.0,0.0,-0.8245614035087712,0.0,0.0,0.0,1.0,0.0,4.0,-0.5787965616045845,1.0,0.0,Dropout
2823,0.7107843138748146,0.33333333333333326,0.3333333333333333,1.3255523134639426,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,1.1266666666666671,0.0,1.0,0.0,1.0,0.09401709401709483,0.0,0.0,0.0,1.1637426900584793,0.0,0.0,0.0,1.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
2824,0.3851540623358165,0.33333333333333326,0.3333333333333333,0.4025486827844931,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,-1.2066666666666663,0.0,1.0,0.0,1.0,-0.05982905982906013,0.0,0.0,0.0,-0.9883040935672514,0.0,0.0,0.0,1.0,0.0,0.0,0.42120343839541546,-0.39130434782608686,0.0,Enrolled
2825,-0.3378851537824688,-0.23809523809523814,0.0,-0.25149367653188814,0.619047619047619,0.75,0.0,1.0,0.0,1.0,0.5,-0.5399999999999996,1.0,0.0,0.0,1.0,0.04273504273504278,0.0,1.0,1.0,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,4.0,0.1346704871060172,-0.7391304347826085,0.0,Enrolled
2826,0.09803921521667483,0.33333333333333326,0.3333333333333333,-0.4112824802000832,0.22222222222222213,0.0,0.0,1.0,0.0,1.0,0.0,-1.073333333333333,1.0,0.0,0.0,1.0,0.14529914529914567,0.0,0.0,0.0,-0.7309941520467833,0.0,0.0,0.0,1.0,0.0,0.0,0.9140401146131805,0.0,0.0,Dropout
2827,0.39215686233728797,0.33333333333333326,0.3333333333333333,0.42239822009170475,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,-0.8066666666666663,0.0,1.0,0.0,1.0,1.6752136752136775,0.0,1.0,0.0,0.5497076023391814,0.0,0.0,0.0,1.0,0.0,1.0,0.9140401146131805,0.0,0.0,Graduate
2828,-0.11764705924040184,-0.06666666666666665,-0.3333333333333333,0.005557869945810766,2.333333333333333,1.25,0.0,1.0,0.0,1.0,-0.5,0.46000000000000035,0.0,1.0,0.0,1.0,-0.39316239316239426,1.0,0.0,0.0,0.2456140350877185,0.0,0.0,0.0,1.0,0.0,0.0,-0.3553008595988538,-0.4782608695652173,0.0,Graduate
2830,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-1.9999999999999996,-2.0,0.0,1.0,0.0,1.0,-3.0,-0.20666666666666628,1.0,0.0,0.0,1.0,0.1794871794871804,0.0,0.0,0.0,0.05263157894736873,0.0,0.0,0.0,1.0,0.0,0.0,-0.5787965616045845,1.0,0.0,Dropout
2831,0.28431372554992584,0.33333333333333326,0.0,0.11671529804085004,0.6666666666666667,0.0,0.0,1.0,0.0,1.0,-0.5,-0.13999999999999962,1.0,0.0,0.0,1.0,-0.5128205128205133,0.0,0.0,0.0,-0.36257309941520466,0.0,0.0,0.0,1.0,0.0,4.0,0.9140401146131805,0.0,0.0,Graduate
2832,0.28431372554992584,0.33333333333333326,0.0,0.11671529804085004,-0.3333333333333332,-0.75,0.0,1.0,0.0,1.0,-0.5,0.2600000000000004,1.0,0.0,0.0,1.0,-0.6324786324786323,0.0,0.0,0.0,-0.09356725146198792,0.0,0.0,0.0,1.0,0.0,2.0,0.48710601719197705,-0.3478260869565217,0.0,Enrolled
2833,0.5392156858975943,0.33333333333333326,0.3333333333333333,0.8392385702375987,0.7777777777777779,0.5,1.0,0.0,1.0,0.0,0.0,1.1266666666666671,1.0,0.0,1.0,0.0,-2.1196581196581215,1.0,0.0,0.0,-0.35087719298245595,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Enrolled
2834,-0.5098039216757291,-0.4666666666666668,-0.6666666666666666,-0.13338891204668618,0.6666666666666667,0.0,0.0,1.0,0.0,1.0,-0.5,-1.073333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8304093567251459,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5217391304347826,0.0,Enrolled
2836,-0.16666666630952368,-0.06666666666666665,2.3333333333333335,-0.16812560650270966,-0.11111111111111106,2.25,0.0,1.0,0.0,1.0,4.5,-0.20666666666666628,1.0,0.0,0.0,1.0,1.1282051282051295,0.0,0.0,0.0,0.7017543859649119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5217391304347826,0.0,Graduate
2837,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.75,0.0,1.0,0.0,1.0,-0.5,-1.5399999999999996,1.0,0.0,0.0,1.0,0.8376068376068382,1.0,0.0,0.0,-0.6666666666666666,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5217391304347826,1.0,Dropout
2839,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.75,1.0,0.0,1.0,0.0,-0.5,0.46000000000000035,1.0,0.0,0.0,1.0,0.44444444444444514,1.0,0.0,0.0,0.8187134502923973,0.0,0.0,0.0,1.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Dropout
2841,-0.7107843136297165,-0.6666666666666667,-0.6666666666666666,-0.2723356940391831,1.6111111111111107,1.25,0.0,1.0,0.0,1.0,0.0,-0.20666666666666628,0.0,1.0,0.0,1.0,-1.264957264957266,1.0,0.0,0.0,-0.9356725146198825,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Enrolled
2843,0.34313725497404846,0.33333333333333326,0.3333333333333333,0.28345143809920775,0.22222222222222213,0.0,0.0,1.0,0.0,1.0,0.0,1.7933333333333337,0.0,1.0,0.0,1.0,-2.418803418803421,1.0,0.0,0.0,0.02923976608187133,0.0,0.0,0.0,1.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
2845,-0.9509803923566483,-0.8666666666666667,-1.0,-0.7586494372655271,1.0,0.25,0.0,1.0,0.0,1.0,-0.5,-0.873333333333333,1.0,0.0,0.0,1.0,0.43589743589743707,1.0,0.0,0.0,-0.3567251461988299,0.0,0.0,0.0,1.0,0.0,0.0,-0.5787965616045845,1.0,0.0,Enrolled
2846,0.4271708682269965,0.33333333333333326,0.3333333333333333,0.5216459233013753,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,1.7933333333333337,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,1.9883040935672505,0.0,0.0,0.0,0.0,0.0,0.0,0.42120343839541546,-0.39130434782608686,0.0,Graduate
2848,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.75,1.0,0.0,1.0,0.0,-0.5,0.0,1.0,0.0,0.0,1.0,-1.5299145299145307,1.0,0.0,0.0,-0.9356725146198825,0.0,0.0,0.0,0.0,0.0,0.0,-1.2550143266475644,0.608695652173913,0.0,Dropout
2850,-0.15686274513099357,-0.3333333333333335,-0.3333333333333333,0.8670279283034594,0.22222222222222213,0.0,0.0,1.0,0.0,1.0,0.0,0.46000000000000035,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,0.8187134502923973,0.0,0.0,0.0,0.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
2851,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-0.3333333333333332,-0.5,1.0,0.0,1.0,0.0,0.0,-1.6066666666666662,1.0,0.0,0.0,1.0,0.44444444444444514,0.0,0.0,0.0,-0.9941520467836252,0.0,0.0,0.0,1.0,0.0,1.0,0.9140401146131805,0.0,0.0,Dropout
2853,-0.08672699839680208,0.02564102564102555,2.0,-0.17128348895373088,0.6923076923076923,3.25,0.0,1.0,1.0,0.0,3.5,-0.20666666666666628,1.0,0.0,1.0,0.0,0.08547008547008556,0.0,0.0,0.0,-0.011695906432748699,0.0,0.0,0.0,0.0,0.0,0.0,0.9140401146131805,0.0,0.0,Graduate
2854,0.44817927117258666,0.33333333333333326,0.3333333333333333,0.5811945435598164,0.22222222222222213,0.0,0.0,1.0,0.0,1.0,0.0,2.0600000000000005,1.0,0.0,0.0,1.0,0.2051282051282046,0.0,0.0,0.0,2.058479532163741,0.0,0.0,0.0,1.0,0.0,2.0,0.1346704871060172,-0.7391304347826085,0.0,Graduate
2855,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-1.9999999999999996,-2.0,0.0,1.0,1.0,0.0,0.5,-0.5399999999999996,1.0,0.0,1.0,0.0,0.18803418803418845,0.0,1.0,1.0,-0.23391812865497064,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Dropout
2857,0.6372549020946613,0.33333333333333326,0.3333333333333333,1.1171321383909958,-0.3333333333333332,-0.5,0.0,1.0,0.0,1.0,0.0,-0.006666666666666288,1.0,0.0,0.0,1.0,0.6837606837606857,0.0,1.0,0.0,0.5730994152046788,0.0,0.0,0.0,1.0,0.0,0.0,0.48710601719197705,-0.3478260869565217,0.0,Graduate
2858,-1.5686274513099354,-1.6666666666666667,-1.6666666666666667,-5.1354731137974134,-1.9999999999999996,-2.0,0.0,1.0,0.0,1.0,-3.0,1.9933333333333336,0.0,1.0,0.0,1.0,-0.6923076923076937,0.0,1.0,0.0,1.3859649122807003,0.0,0.0,0.0,1.0,0.0,0.0,0.1346704871060172,-0.7391304347826085,0.0,Dropout
2859,0.07352941178015329,0.0,0.0,0.4501875781575655,-0.05555555555555535,-0.25,0.0,1.0,0.0,1.0,0.0,1.7933333333333337,1.0,0.0,0.0,1.0,-1.495726495726496,0.0,1.0,0.0,0.6608187134502927,0.0,0.0,0.0,1.0,0.0,1.0,-0.5787965616045845,1.0,0.0,Graduate
